1,2,2,1,0,0,0,0,0
1,2,2,1,0,0,0,0,0
1,2,2,2,0,0,0,0,0
1,2,2,1,0,0,2,48,0
1,1,2,0,0,0,0,0,0
0,0,0,0,50,50,50,50,0
1,2,2,2,1,1,0,1,1
1,1,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,3,0,0,0,0,1
1,2,2,5,0,0,0,0,1
1,1,2,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,1,0,0,0,6,1
1,2,2,0,50,50,50,50,0
1,2,2,1,0,0,0,0,0
1,2,2,1,0,0,0,0,1
1,2,2,1,0,0,0,0,1
1,2,2,1,6,0,1,1,0
1,2,2,0,0,0,0,0,0
1,2,2,0,50,50,50,50,1
1,2,2,1,0,0,0,1,1
1,2,2,1,0,0,0,0,0
0,0,2,0,50,50,50,50,0
1,2,2,0,2,0,1,1,1
1,2,2,2,6,2,2,2,0
1,1,2,0,0,0,0,0,0
1,2,2,0,0,0,1,1,0
0,0,2,0,0,0,0,0,0
1,2,2,1,0,0,0,0,0
1,2,2,0,50,50,50,50,0
1,2,2,0,13,0,7,23,0
1,2,2,0,0,0,0,0,0
1,2,2,1,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,1,0,0,0,1,0
1,2,2,0,0,0,0,1,1
1,2,2,0,1,0,1,0,0
1,2,2,0,50,50,50,50,0
1,2,2,1,2,0,48,0,0
1,2,2,0,0,0,0,0,1
1,2,2,0,0,0,0,1,0
1,2,2,0,0,0,0,0,0
1,2,2,1,0,0,1,0,0
1,2,2,0,1,0,0,1,1
1,2,2,1,5,1,10,0,0
1,2,2,0,1,0,0,1,0
1,2,2,1,0,0,1,1,0
1,2,2,0,50,50,50,50,0
1,1,2,0,0,0,0,5,0
1,2,2,0,3,3,1,1,0
1,1,2,0,0,0,0,23,0
1,2,2,0,0,0,0,1,0
1,2,2,0,50,50,50,50,0
1,2,2,1,5,0,1,2,0
1,2,2,0,0,0,0,0,0
1,2,2,1,0,0,0,0,1
1,2,2,0,0,0,0,1,0
1,2,2,0,0,0,0,0,0
1,2,2,0,50,50,50,50,0
1,2,2,1,0,0,0,1,1
1,2,2,1,2,0,0,0,0
1,2,2,1,0,0,0,0,0
1,1,2,0,0,0,0,1,0
1,2,2,1,0,0,0,1,0
1,2,2,1,0,0,0,0,1
1,2,2,1,0,0,0,4,0
1,2,2,0,1,0,0,3,0
1,2,2,1,0,0,0,3,1
1,2,2,2,1,0,0,1,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,2,0,0,0,0,0
1,2,2,2,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,1,0
1,2,2,1,3,0,6,4,0
1,1,1,0,0,0,0,50,0
1,2,2,0,0,0,0,2,0
1,1,2,0,0,0,0,0,0
1,2,2,0,0,0,0,50,1
1,2,2,1,0,0,0,0,0
1,1,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,1,0,0,1,0,0
1,2,2,0,0,0,0,0,0
1,1,2,1,0,0,1,1,0
1,1,2,0,0,0,1,0,0
1,2,2,1,0,0,1,0,0
1,2,2,0,0,0,1,0,0
0,0,1,1,0,0,19,1,0
1,2,2,2,0,0,0,0,1
1,1,2,0,1,0,1,4,0
1,2,2,0,50,50,50,50,0
1,1,1,0,50,50,50,50,0
1,2,2,1,0,0,0,0,1
1,2,2,1,50,50,50,50,0
1,2,2,0,0,0,0,0,1
1,1,2,0,0,0,0,0,0
1,2,2,0,0,0,1,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,1,25,1,10,14,0
1,2,2,1,3,0,0,0,1
1,1,2,0,0,0,1,0,0
1,2,2,2,1,0,0,13,1
1,2,2,1,0,0,0,0,0
1,2,2,0,0,0,0,4,0
1,2,2,0,0,0,0,0,0
1,2,2,2,1,1,1,0,1
1,1,2,0,0,0,0,0,0
1,2,2,0,8,0,6,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,50,50,50,50,0
1,2,2,1,0,0,1,0,1
1,2,2,0,0,0,0,0,0
1,1,2,0,0,0,0,1,0
1,2,2,0,50,50,50,50,0
1,2,2,1,0,0,0,0,0
1,2,2,1,1,0,1,0,1
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,1,1
1,2,2,0,0,0,0,8,0
1,2,2,0,0,0,0,0,0
1,2,2,0,50,50,50,50,0
1,1,2,1,0,0,4,0,0
1,2,0,0,0,0,0,5,0
1,1,2,0,0,1,4,2,0
1,2,2,0,0,0,0,2,0
1,2,2,0,0,0,1,49,1
1,2,2,1,0,1,2,0,1
1,2,2,1,0,0,0,6,0
1,2,2,2,0,0,0,0,1
1,1,2,0,0,0,0,1,0
1,2,2,0,0,0,1,5,0
1,2,2,0,0,0,0,3,1
1,2,2,0,0,0,0,0,0
1,2,2,1,0,0,0,0,1
1,2,2,0,0,0,0,0,0
1,1,2,0,0,0,4,0,0
1,2,2,1,1,1,1,47,1
1,2,2,0,0,0,0,0,0
1,2,2,1,0,0,0,1,1
1,2,2,1,0,0,0,1,1
1,2,2,1,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,4,0,0,1,1,1
1,2,2,1,0,0,0,0,0
1,2,2,1,48,0,1,1,0
1,2,2,0,0,0,0,0,0
1,2,2,0,10,0,0,11,1
1,1,2,0,1,0,0,0,0
1,2,2,0,0,0,0,1,0
1,2,2,1,1,0,0,0,0
1,2,2,2,2,1,4,1,0
1,2,2,0,0,0,0,0,0
1,2,2,2,0,0,2,13,1
1,2,2,0,0,0,0,1,0
1,2,2,1,0,0,0,0,0
1,2,2,3,2,1,0,2,0
1,2,2,2,0,0,2,1,1
1,2,2,0,7,0,0,1,1
1,2,2,0,0,0,0,0,0
1,1,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,1,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,1,2,0,0,0,0,0,0
1,2,2,0,1,0,0,0,0
1,2,2,1,0,0,0,0,0
1,1,2,0,1,0,0,5,0
1,2,2,0,0,0,0,0,0
1,1,2,0,0,0,0,0,0
1,1,2,0,1,1,1,0,0
1,1,2,0,0,0,0,0,0
1,2,2,1,0,0,0,0,0
1,2,2,1,1,0,0,0,1
1,2,2,1,1,0,0,0,0
1,2,2,0,0,0,0,1,0
1,1,2,0,0,0,0,0,0
1,1,2,0,2,0,0,0,0
1,2,2,0,0,0,1,0,0
1,2,2,0,0,0,0,0,1
1,1,2,0,0,0,0,0,0
1,2,2,0,5,0,3,1,1
1,2,2,0,4,0,0,0,1
1,1,2,0,2,0,0,0,0
1,1,2,0,0,0,0,0,0
1,1,2,0,0,0,3,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,1,0,0,0,0
1,2,2,1,0,0,0,0,1
1,2,2,0,0,0,23,3,0
1,2,2,1,0,0,0,5,1
1,2,2,2,0,0,0,0,0
1,2,2,0,50,50,50,50,1
1,2,2,0,2,0,2,2,1
1,1,2,0,0,0,0,0,0
1,2,2,1,0,0,0,0,0
1,2,2,0,0,0,2,2,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,3,0,0,0,0
1,2,2,2,0,0,0,0,1
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,1,1,0
1,2,2,0,50,50,50,50,0
1,2,2,1,0,0,0,1,0
1,2,2,0,1,0,1,1,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,1
1,2,1,2,0,0,0,0,1
1,1,2,0,0,0,0,0,0
1,2,2,0,50,50,50,50,0
1,2,2,2,2,0,0,0,1
1,2,2,2,0,0,0,0,1
1,2,2,0,50,50,50,50,0
0,0,1,0,0,0,0,0,0
1,2,2,1,0,0,0,1,0
1,1,2,0,1,0,0,0,0
1,1,2,0,50,50,50,50,0
1,2,2,0,0,0,0,0,0
1,1,2,0,0,0,0,0,0
1,1,2,0,0,0,0,0,0
1,2,2,1,3,1,3,4,0
1,1,2,0,50,50,50,50,0
1,2,2,2,0,0,0,0,1
1,1,2,0,0,0,0,0,0
1,1,2,0,50,50,50,50,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,1
1,2,2,0,0,0,1,1,1
1,2,2,0,0,1,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,1,50,50,50,50,0
1,2,2,1,0,0,0,0,1
1,1,2,0,0,0,2,1,0
1,1,2,0,0,0,0,4,0
1,2,2,0,0,0,1,1,0
1,1,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,1,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,1,50,50,50,50,0
1,1,1,0,0,0,0,0,0
1,2,2,1,1,0,0,0,0
1,1,2,0,0,0,1,0,0
1,1,2,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0
1,2,2,2,6,0,3,1,1
1,1,2,0,2,0,0,0,0
1,2,2,0,0,0,2,0,0
1,2,2,1,0,0,0,0,0
1,1,2,0,0,0,0,4,0
1,2,2,1,0,0,1,2,0
1,2,2,0,50,50,50,50,0
1,2,2,1,1,0,0,4,0
1,1,2,0,0,0,0,0,0
1,2,2,0,1,0,0,3,0
1,2,2,0,0,0,0,0,0
1,1,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,1,1,0,2,1,0
1,2,2,0,0,0,0,0,0
1,2,2,1,50,50,50,50,0
1,2,2,1,4,0,4,1,0
1,2,2,0,50,50,50,50,0
1,2,2,3,0,0,0,0,1
1,2,2,0,0,0,0,0,0
1,2,2,1,0,0,0,1,0
0,0,1,0,0,0,0,1,0
1,2,2,1,0,0,1,0,0
1,2,2,0,50,50,50,50,0
1,1,2,0,0,0,1,2,0
1,2,2,0,0,0,0,0,0
1,1,2,0,50,50,50,50,0
1,2,2,0,0,0,0,0,0
1,1,2,0,50,50,50,50,0
1,2,2,1,0,0,0,1,1
1,2,2,0,0,0,0,0,0
1,2,0,1,0,0,10,0,0
1,2,1,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,2,0,1,0,1
1,2,2,0,0,0,0,0,0
1,2,2,0,1,0,4,1,0
1,2,2,0,50,50,50,50,0
1,2,2,0,1,0,0,3,0
1,2,2,1,7,0,0,1,0
1,1,2,1,1,0,0,0,0
1,2,2,1,0,0,0,1,0
1,2,2,1,50,50,50,50,0
1,2,2,0,50,50,50,50,0
1,2,2,0,0,0,0,0,0
0,0,2,0,3,0,0,1,0
1,1,2,0,5,0,0,1,0
1,1,2,0,50,50,50,50,0
1,2,2,0,50,50,50,50,0
1,2,2,1,0,0,0,0,1
1,1,2,0,0,0,0,0,0
1,2,2,0,7,0,0,0,0
1,2,2,0,1,0,0,0,0
1,2,2,0,0,1,14,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,1,1,0,1,0
1,1,2,0,1,0,0,0,0
1,2,2,0,50,50,50,50,0
1,2,1,3,0,0,0,0,1
1,2,2,4,0,0,0,0,1
1,2,2,0,0,0,0,2,0
1,2,2,0,0,0,0,0,1
1,1,2,0,0,0,0,1,0
1,2,2,2,2,0,2,0,0
1,2,2,0,0,0,0,0,1
0,0,2,0,31,0,3,3,0
1,2,2,1,9,0,0,2,1
1,2,2,1,0,0,0,1,0
1,2,2,0,7,0,0,3,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,3,1,0,6,0,2,1,0
1,2,2,1,0,0,2,0,0
1,2,2,1,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,1,0,0,2,0,0
1,2,2,0,0,0,0,0,0
1,2,2,2,4,1,44,0,0
1,2,2,0,0,0,0,0,1
1,2,1,0,50,50,50,50,0
1,2,2,2,0,0,1,1,1
1,2,2,0,0,1,0,9,0
1,2,2,2,0,0,1,1,1
1,2,2,0,50,50,50,50,0
1,2,2,0,50,50,50,50,0
0,0,2,1,10,8,20,7,0
1,2,2,1,0,1,2,0,1
1,2,2,2,0,0,0,0,1
1,3,2,1,0,0,0,5,0
1,3,2,0,0,0,3,0,0
1,2,2,0,5,1,0,1,0
1,2,0,1,0,0,10,0,0
1,2,2,2,5,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,4,0,0,0,1
1,2,2,0,0,0,0,0,0
1,3,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,50,50,50,50,0
1,2,2,2,2,0,0,0,1
1,1,2,0,1,0,0,1,0
1,1,2,0,1,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,1
1,2,2,0,1,0,0,1,0
1,2,2,2,0,0,0,0,1
1,2,2,1,0,0,1,0,1
1,2,2,1,0,0,0,1,1
1,2,2,0,0,0,7,0,1
1,2,2,0,50,50,50,50,0
1,2,2,0,0,0,2,0,0
1,2,2,1,0,1,2,0,0
1,2,2,1,0,0,0,0,1
1,2,2,2,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,1,2,0,50,50,50,50,0
1,2,2,1,0,0,0,0,1
1,2,2,2,6,0,3,1,1
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,23,3,0
1,2,2,0,0,0,0,11,0
1,2,2,1,0,0,0,0,1
1,2,0,0,0,0,0,0,0
1,1,2,1,0,0,0,0,0
1,2,2,1,23,0,8,13,0
1,2,2,1,0,0,0,0,1
1,2,2,0,0,0,0,0,0
1,2,0,1,50,50,50,50,0
1,2,2,2,0,0,0,0,1
1,2,2,1,0,0,1,0,0
1,2,2,2,0,0,0,0,1
1,2,2,0,1,0,0,1,1
1,2,2,1,0,0,2,0,0
1,2,2,1,0,0,1,0,0
0,0,1,0,0,0,0,0,0
1,2,2,0,0,0,2,0,0
1,2,2,2,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,50,50,50,50,0
1,2,2,4,0,0,1,0,1
1,1,2,0,0,0,0,0,0
1,2,2,1,1,1,0,1,0
1,2,2,1,0,0,0,0,1
1,2,2,1,7,0,0,1,0
1,1,2,0,0,0,1,1,0
1,2,2,2,1,0,4,3,1
1,2,1,0,50,50,50,50,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,3,2,1,50,50,50,50,1
1,3,2,0,33,0,0,0,0
1,3,2,0,50,50,50,50,0
1,2,2,0,0,0,1,1,0
1,2,2,1,0,0,0,0,1
1,2,2,0,0,0,0,1,0
1,2,1,3,0,0,0,0,1
1,3,2,0,0,0,0,0,0
1,2,2,3,0,0,0,0,1
1,2,2,0,2,0,0,0,1
1,2,1,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,4,0,0,0,0,1
1,2,2,1,0,0,0,0,1
1,2,2,0,0,0,1,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,3,0,0,5,0
1,2,2,0,0,1,0,1,1
1,2,2,1,0,0,1,1,1
1,2,2,2,0,0,0,0,0
1,1,2,0,2,0,0,0,0
0,0,2,0,0,0,0,38,1
1,2,2,0,0,0,0,0,0
1,2,2,1,0,0,0,0,1
0,0,2,0,0,0,0,0,0
1,2,2,0,0,0,0,1,1
1,2,2,0,50,50,50,50,0
1,2,2,1,0,0,0,1,1
1,1,2,0,1,0,2,0,0
1,2,2,4,0,0,0,1,1
1,2,2,1,0,0,1,0,1
1,1,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,1
1,1,2,0,0,0,0,0,0
1,2,2,1,0,0,0,1,0
1,2,2,2,0,0,0,5,0
1,2,2,0,3,0,0,0,0
1,2,2,4,0,0,0,0,1
1,2,2,2,0,2,0,0,1
1,2,2,0,0,0,0,2,0
1,2,2,2,0,0,0,0,1
1,2,2,1,0,0,0,1,1
1,1,2,0,0,0,0,0,0
1,2,2,1,0,0,0,0,0
1,1,2,1,1,0,0,0,0
1,2,2,1,0,1,0,2,0
1,2,2,0,0,0,0,1,0
0,0,2,0,0,0,0,0,0
1,2,2,0,0,0,0,1,0
1,2,2,0,2,0,3,8,0
1,3,2,2,0,0,0,0,0
1,2,2,1,0,0,0,0,1
1,1,2,0,0,0,0,0,0
1,2,2,0,50,50,50,50,0
1,2,2,1,0,0,1,0,0
1,2,2,0,3,0,0,0,0
1,2,2,1,0,0,0,0,0
1,2,2,1,1,0,0,0,0
1,2,2,0,0,0,1,0,0
1,2,2,1,0,0,0,0,1
1,2,2,1,0,0,0,0,1
1,2,2,0,0,0,0,0,0
1,2,2,0,0,1,0,0,0
1,2,2,0,5,0,4,0,0
1,2,2,1,1,1,0,1,0
1,2,2,0,0,0,0,1,0
1,2,2,0,50,50,50,50,0
1,2,2,3,2,1,0,2,0
1,1,2,0,2,0,1,2,0
1,2,2,2,0,0,0,0,0
1,2,2,1,50,50,50,50,0
1,1,2,0,2,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,1,0,0,0,0,0
1,2,2,2,0,1,0,1,1
1,2,2,1,0,0,0,0,0
1,2,1,0,0,0,0,0,1
1,2,2,1,0,0,1,1,1
1,2,2,0,0,0,0,2,0
1,2,2,1,0,0,7,3,0
1,2,2,1,50,50,50,50,0
1,2,2,0,0,0,1,9,0
1,2,2,1,0,0,0,3,0
1,2,2,2,0,0,1,0,0
1,2,2,1,1,0,0,0,0
1,1,2,0,0,0,0,0,0
1,2,2,2,0,0,0,0,1
1,1,2,0,0,0,0,0,0
1,2,2,0,10,0,0,11,1
1,1,2,0,0,0,0,0,0
1,2,2,0,2,0,1,0,1
1,2,2,0,0,0,0,0,1
1,2,2,1,1,0,0,0,1
1,2,2,0,0,0,0,0,0
1,2,0,1,41,2,0,7,0
1,1,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,1
1,2,2,1,0,0,0,0,1
1,2,2,1,0,0,0,1,0
1,2,2,0,0,0,0,1,0
1,2,2,1,1,0,0,4,0
1,1,2,0,0,0,0,0,0
1,2,2,1,0,0,0,0,0
1,2,2,0,1,0,0,1,1
1,2,2,0,50,50,50,50,0
1,2,2,2,0,0,0,0,1
1,2,2,0,0,0,0,0,0
1,2,2,1,1,0,1,0,1
1,2,2,1,0,0,0,0,0
1,2,2,1,0,0,0,0,0
1,1,2,0,0,0,0,0,0
1,2,2,1,0,0,0,0,0
1,1,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,1,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,50,50,50,50,1
1,2,2,0,1,0,1,0,0
1,2,2,1,0,0,0,0,0
1,2,2,0,0,0,0,8,0
1,2,2,1,5,1,10,0,0
1,2,2,1,1,1,1,47,1
1,1,2,0,0,0,0,0,0
1,2,2,0,0,0,2,1,1
1,2,2,1,0,0,0,0,1
1,2,2,2,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,1,0,0,0,0,0
1,2,2,0,1,0,0,0,0
1,2,2,2,0,0,0,0,1
1,2,2,1,0,0,0,0,0
1,2,1,0,0,0,1,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,0,2,0,0,0,0
1,2,2,0,50,50,50,50,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,1,2,0,0,0,0,0,0
1,2,2,0,0,0,0,1,0
1,2,2,0,50,50,50,50,0
1,2,2,2,0,0,2,13,1
1,2,2,1,0,0,0,5,1
1,2,2,1,0,0,0,0,0
1,2,1,0,0,0,0,0,1
1,2,2,1,0,0,0,0,1
1,2,2,0,0,0,0,0,1
1,2,2,2,1,1,0,1,1
1,2,2,0,0,0,0,0,1
0,0,1,0,50,50,50,50,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,1,2,0,0,0,0,0,0
1,1,2,0,0,0,0,0,0
1,1,2,0,0,0,0,0,0
1,2,2,0,0,0,1,2,1
1,2,2,2,0,0,0,0,0
1,2,2,0,50,50,50,50,0
1,2,2,1,0,0,0,2,0
1,2,2,0,0,0,0,0,0
1,2,2,0,3,0,0,0,0
1,2,2,0,14,7,4,12,0
1,2,2,1,0,0,1,0,0
1,2,2,2,0,0,0,0,0
1,2,2,2,0,0,0,0,1
1,1,2,0,0,0,0,0,0
1,2,2,0,0,0,0,1,1
0,0,0,1,0,0,1,0,0
1,2,2,0,0,0,0,0,1
1,2,2,1,0,0,1,1,1
1,2,2,0,0,0,0,0,1
1,2,2,1,0,0,0,1,0
1,1,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,1,0,0,0,0,1
1,2,2,5,0,0,0,0,1
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,0
1,2,2,1,0,0,0,4,1
1,2,2,1,0,0,1,0,1
1,2,2,0,50,50,50,50,0
1,1,2,0,50,50,50,50,0
1,2,2,1,0,1,0,2,0
1,2,2,0,1,0,2,0,0
1,2,2,2,0,0,0,0,1
1,2,2,2,6,0,3,0,1
1,2,2,1,1,0,0,1,0
1,2,2,1,0,0,0,0,1
1,2,1,0,0,0,0,0,0
1,2,2,0,50,50,50,50,0
1,2,2,0,1,0,0,2,0
1,2,2,1,0,6,1,4,1
1,3,2,0,50,50,50,50,0
1,2,2,0,0,0,0,0,0
1,3,2,0,1,0,3,1,0
1,3,2,0,0,0,0,0,0
1,2,2,1,1,0,0,1,1
1,3,2,1,0,0,2,3,0
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,7,1
1,2,2,0,50,50,50,50,0
1,1,2,0,50,50,50,50,0
1,1,2,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0
1,3,2,0,50,50,50,50,0
1,2,2,0,34,0,2,2,0
1,3,2,0,3,0,0,4,0
1,2,2,0,0,0,0,0,0
1,3,2,0,6,2,0,1,0
1,2,2,0,50,50,50,50,0
1,2,1,1,0,0,0,0,1
0,0,1
1,2,2,0,0,0,0,0,0
